sale_price,lot_area,overall_qual,year_built,roof_style,mas_vnr_area,total_bsmt_sf,central_air,garage_area,misc_val
139000,6000,5,1924,Gable,145,816,Y,450,0
61500,7830,3,1921,Gable,0,492,Y,200,0
120000,9576,6,1945,Gable,0,770,Y,378,0
126175,5820,3,1955,Gable,0,1162,Y,220,0
64000,5747,3,1920,Gable,0,798,Y,250,0
137000,9142,6,1910,Gable,0,1020,N,440,0
87000,9600,4,1900,Gable,0,1095,N,779,0
163000,10800,7,1914,Gable,0,880,N,320,0
155000,6300,7,1910,Gable,0,1226,Y,432,0
79000,5000,5,1900,Gable,0,540,N,352,0
144000,8850,7,1916,Gable,0,815,Y,225,0
114504,3600,6,1910,Gable,0,684,N,216,0
157000,7200,7,1920,Hip,0,596,Y,576,0
125000,11340,6,1923,Gable,0,1200,Y,312,0
475000,22950,10,1892,Gable,0,1107,Y,840,0
93500,5976,5,1920,Hip,0,624,N,0,0
125000,9750,5,1958,Hip,0,960,Y,624,4500
64500,4761,3,1918,Gable,0,1020,N,0,0
100000,7446,4,1941,Gable,0,788,Y,0,0
140200,6435,6,1939,Gable,0,972,Y,312,0
202500,11737,6,1924,Gambrel,0,848,N,240,0
159000,5000,6,1947,Gable,0,1004,Y,420,0
119900,7800,5,1939,Gable,0,793,Y,410,0
114500,6240,6,1934,Gable,0,816,Y,528,400
115000,6240,5,1936,Gable,0,896,Y,240,0
75000,6120,3,1930,Gable,0,728,Y,258,0
88000,6120,5,1925,Gable,0,768,N,450,620
80500,6240,4,1947,Gable,0,0,N,0,0
149000,6240,5,1928,Gable,0,1042,Y,225,0
110000,6120,5,1930,Gable,0,741,Y,180,0
110500,6000,6,1925,Gable,0,1103,Y,440,0
89000,6000,5,1921,Gable,0,616,Y,205,0
113000,6380,5,1922,Gable,0,993,Y,280,0
109000,11672,5,1925,Gable,0,816,Y,210,0
220000,33120,6,1962,Gable,0,1595,Y,576,0
129000,9873,4,1970,Gable,160,960,N,576,0
117000,5310,6,1910,Hip,0,485,Y,255,0
52500,4118,4,1941,Gable,0,693,N,0,0
107000,10320,4,1924,Gable,0,596,Y,370,0
116500,7518,5,1910,Gable,0,396,Y,390,0
72000,9000,5,1919,Gable,0,610,N,0,0
119500,8600,6,1937,Gable,0,780,Y,198,0
125500,7200,5,1938,Gable,0,803,Y,297,0
91000,9786,3,1922,Hip,0,1007,N,210,0
84500,6780,6,1935,Gable,0,520,N,0,0
90000,7200,6,1930,Gable,0,984,Y,308,0
137500,12375,5,1951,Gable,41,806,Y,288,0
150000,11136,6,1964,Gable,0,1921,Y,576,0
131000,21370,5,1950,Gable,0,0,Y,394,600
130000,6930,5,1958,Hip,120,1062,Y,288,0
125000,8250,5,1935,Gable,0,0,N,260,0
80000,5220,5,1936,Gable,0,830,Y,180,0
157000,5500,7,2004,Shed,0,1073,Y,246,0
148000,11235,4,1963,Gable,51,1051,Y,459,0
90000,10791,4,1967,Gable,0,0,Y,516,500
154500,8414,6,1963,Hip,0,1059,Y,264,0
153600,11327,5,1967,Hip,305,1064,Y,528,0
164500,11777,5,1966,Gable,97,1164,Y,564,0
132000,10366,6,1964,Gable,0,912,Y,336,500
142500,9000,5,1966,Gable,0,1059,Y,286,0
158000,11553,5,1968,Hip,188,1051,Y,336,0
149500,7844,6,1978,Hip,203,672,Y,440,0
165000,9535,5,1967,Gable,450,1176,Y,512,0
180000,10335,5,1968,Gable,0,1461,Y,440,0
160500,7176,6,1978,Gable,200,960,Y,616,0
156500,9662,5,1977,Gable,0,1967,Y,580,0
157000,8235,5,1977,Gable,99,1949,Y,586,0
172500,13650,5,1958,Gable,0,1052,Y,451,0
155000,13125,5,1957,Gable,67,1134,Y,484,0
170000,17920,5,1955,Hip,0,1763,Y,454,0
105000,17529,5,1924,Gable,65,872,N,322,0
145000,10246,4,1965,Gable,0,648,Y,364,0
168000,14175,5,1956,Gable,0,1188,Y,576,0
278000,20355,7,1967,Gable,123,1865,Y,521,0
164000,13050,5,1963,Flat,0,1000,Y,575,0
225000,15593,7,1953,Gable,0,1304,Y,667,0
130000,10820,5,1971,Gable,153,782,Y,576,0
142500,13350,5,1974,Hip,0,864,Y,440,0
148400,1700,7,1980,Gable,0,430,Y,450,0
190000,5271,7,1986,Gable,0,1453,Y,445,0
146000,9375,4,1954,Gable,0,967,Y,504,0
128000,6488,5,1942,Gable,0,799,N,215,0
225000,7800,5,1948,Gable,0,896,Y,230,0
274970,19690,6,1966,Flat,0,697,Y,432,0
235000,19950,6,1928,Gable,0,672,Y,795,0
415000,19800,6,1935,Gable,0,1836,Y,836,0
182000,11679,5,1962,Gable,96,1776,Y,528,0
135000,12048,5,1952,Gable,232,0,Y,569,0
137000,10519,5,1955,Hip,164,1057,Y,288,0
136900,9525,6,1954,Gable,0,994,Y,325,0
149900,9525,6,1953,Gable,0,1000,Y,305,0
123500,6420,5,1952,Gable,0,980,Y,308,0
93000,8335,5,1954,Gable,0,0,Y,0,0
91500,7585,5,1948,Gable,0,810,Y,280,0
180000,11200,6,1985,Gable,85,1298,Y,403,0
209000,12128,6,1989,Gable,232,868,Y,506,0
215000,9554,8,1993,Gable,125,777,Y,471,0
224500,9069,6,1993,Gable,0,1344,Y,920,0
229800,11003,7,2005,Gable,0,1308,Y,848,0
183600,7488,7,2005,Gable,0,1208,Y,632,0
194000,7406,7,2006,Gable,84,1199,Y,632,0
193879,6762,7,2006,Gable,0,1286,Y,662,0
221500,11210,7,2005,Gable,240,1614,Y,865,0
204900,8990,7,2006,Gable,0,1498,Y,675,0
239799,8760,7,2006,Gable,0,1391,Y,868,0
233555,13377,6,2006,Hip,0,1836,Y,495,0
260000,11645,7,2005,Gable,0,1734,Y,660,0
294900,11645,8,2005,Hip,198,1570,Y,754,0
209700,10984,7,2005,Gable,0,945,Y,638,0
225000,9316,7,2005,Gable,140,1614,Y,576,0
181000,9316,7,2005,Gable,532,784,Y,610,0
220000,10041,8,1992,Gable,0,908,Y,506,0
190000,36500,5,1964,Gable,621,1624,Y,390,0
180000,21453,6,1969,Flat,0,938,Y,540,0
280000,70761,7,1975,Gable,0,1533,Y,576,0
158900,12000,6,1968,Gable,0,1388,Y,522,0
148000,8846,5,1996,Gable,0,870,Y,576,0
145000,13015,5,1996,Gable,0,1100,Y,462,0
187000,12438,6,1995,Gable,68,781,Y,473,0
193000,8685,7,1998,Gable,0,1425,Y,591,0
156000,13568,5,1995,Gable,0,990,Y,576,0
235000,9100,7,2000,Gable,244,1525,Y,541,0
217000,9236,6,1997,Gable,0,1479,Y,576,0
214000,10264,7,1999,Gable,183,1588,Y,472,0
196000,9272,7,1999,Gable,0,842,Y,515,0
217000,13426,7,1999,Gable,0,951,Y,586,0
200000,13450,7,2002,Gable,0,916,Y,492,0
192500,14006,7,2002,Gable,144,936,Y,474,0
205000,13704,7,2001,Gable,150,1541,Y,843,0
132500,10780,5,1976,Gable,0,911,Y,576,0
157500,8340,6,1977,Gable,62,675,Y,317,0
174000,10385,6,1978,Gable,123,995,Y,672,0
128500,9920,5,1969,Gable,0,971,Y,300,0
128500,9560,5,1972,Hip,0,864,Y,288,0
149900,9800,5,1972,Gable,0,894,Y,552,0
119900,7200,5,1972,Gable,0,864,Y,297,0
137000,3612,6,1993,Gable,0,630,Y,484,0
255000,11367,8,2002,Gable,210,1065,Y,586,0
222000,9930,7,2002,Gable,199,826,Y,591,0
214000,9468,6,1999,Gable,148,840,Y,530,0
220000,11088,8,2002,Hip,0,1348,Y,418,0
275000,14781,8,2001,Hip,178,1753,Y,748,0
197000,8726,7,2002,Gable,0,872,Y,529,0
230000,8125,7,2002,Gable,295,1654,Y,900,0
268500,10566,8,1999,Gable,261,1090,Y,646,0
210900,21533,7,1996,Gable,0,1065,Y,467,0
227000,11250,7,1998,Gable,227,1054,Y,555,0
237000,11250,7,1995,Gable,0,930,Y,610,0
274300,9750,7,1998,Gable,0,1108,Y,583,0
216837,9100,7,2004,Hip,0,1860,Y,484,0
133000,4435,6,2003,Gable,170,848,Y,420,0
155900,4435,6,2004,Gable,169,848,Y,420,0
233230,15611,8,2006,Gable,0,1079,Y,685,0
207000,8810,7,2003,Gable,0,1390,Y,545,0
195000,12393,7,2004,Gable,0,847,Y,434,0
200000,9135,6,2003,Gable,120,1682,Y,544,0
203160,8581,7,2006,Gable,0,851,Y,578,0
195800,8400,7,2005,Gable,0,784,Y,572,0
212900,10084,7,2005,Gable,196,1552,Y,782,0
196500,11645,7,2004,Gable,0,860,Y,565,0
198000,8772,7,2005,Gable,0,1336,Y,502,0
173900,8846,6,2005,Gable,0,750,Y,564,0
163990,8461,6,2005,Gable,0,728,Y,390,0
164990,8767,7,2005,Gable,0,1310,Y,400,0
98000,8777,4,1910,Gable,0,676,Y,528,420
149900,17755,5,1959,Gable,132,1466,Y,528,0
102000,8877,4,1951,Gable,0,836,Y,396,0
127500,7840,6,1975,Flat,355,976,Y,0,0
127500,9400,6,1975,Flat,250,945,Y,0,0
119900,16133,5,1969,Gable,0,1176,Y,360,0
196500,7162,7,2003,Hip,190,796,Y,616,0
229000,11060,7,2003,Gable,0,1150,Y,502,0
145000,3675,5,2005,Gable,80,547,Y,525,0
140000,3675,6,2005,Gable,82,547,Y,525,0
142500,3675,6,2005,Gable,82,547,Y,525,0
134000,2522,7,2004,Gable,50,970,Y,380,0
130000,2522,7,2004,Gable,50,970,Y,380,0
130000,2522,6,2004,Gable,50,970,Y,380,0
137500,2522,7,2004,Gable,50,970,Y,380,0
130000,3363,7,2004,Gable,117,976,Y,380,0
97900,6956,4,1948,Gable,0,624,Y,265,0
92000,7822,6,1915,Gable,0,832,Y,528,0
107000,8707,4,1924,Gable,0,1093,N,288,0
81000,8410,5,1910,Gambrel,0,658,Y,0,0
104900,9738,5,1924,Gable,0,784,Y,392,0
115000,8172,5,1955,Hip,0,864,Y,572,0
125000,16012,4,1954,Hip,60,954,Y,609,0
116000,8248,5,1918,Gable,0,686,Y,280,0
83000,8248,4,1922,Gable,0,864,N,0,0
118500,6204,4,1912,Gable,0,795,N,440,0
35000,8088,2,1922,Gable,0,498,N,216,0
121000,11388,4,1910,Gable,0,616,N,275,0
160000,7082,5,1916,Gable,0,686,Y,0,0
140000,8400,6,1940,Gable,0,940,Y,240,0
137000,10890,5,1938,Gable,0,1058,Y,240,0
128000,6430,6,1945,Gable,0,780,N,440,0
160000,7000,7,1926,Gable,0,624,Y,312,0
138887,13132,5,1914,Gable,0,747,Y,180,0
149000,4899,6,1920,Gable,0,755,Y,216,0
102000,6000,5,1926,Gable,0,1008,Y,0,0
167000,9399,7,1919,Gable,0,818,Y,288,0
200100,7588,7,1920,Gable,0,793,Y,216,0
131000,10164,5,1939,Gable,0,992,Y,240,0
112000,6191,5,1941,Gable,0,824,N,240,0
140000,9550,7,1915,Gable,0,756,Y,642,0
195000,21780,6,1920,Gable,0,817,Y,318,0
230000,11435,8,1929,Gable,0,792,Y,400,0
194000,12400,5,1940,Gable,0,901,Y,410,0
137500,11600,4,1922,Gable,0,700,Y,252,0
250000,11500,7,1936,Gable,0,1017,Y,180,0
218000,8170,7,1929,Gable,270,1022,Y,451,0
239000,16560,6,1932,Gable,0,952,Y,360,0
199500,12320,7,1932,Gable,0,637,Y,579,0
210000,14210,6,1930,Gable,0,697,Y,365,0
230000,14115,6,1956,Gable,0,1073,Y,470,0
217500,12984,5,1977,Gable,459,1430,Y,621,0
257000,15600,5,1950,Gable,405,1168,Y,342,0
157000,15750,5,1953,Hip,56,1165,Y,375,0
223000,16381,6,1969,Gable,312,1844,Y,540,0
102000,7288,5,1942,Gable,0,976,N,215,0
145400,7000,6,1926,Hip,0,861,Y,506,0
72000,8534,4,1925,Gable,0,432,N,0,0
85000,7030,4,1925,Gable,0,641,Y,272,0
106500,8765,4,1936,Gable,0,951,N,327,0
139000,9060,6,1957,Gable,327,967,Y,384,0
108000,11040,4,1920,Gable,0,637,Y,570,0
51689,12366,3,1945,Gable,0,0,N,0,0
35311,9000,2,1949,Gable,0,480,N,308,0
115000,9000,5,1951,Gable,0,660,N,0,0
78000,8520,3,1916,Gable,0,216,N,0,0
375000,5748,8,2005,Hip,473,1573,Y,495,0
300000,3842,8,2004,Hip,186,1594,Y,525,0
242500,23580,6,1979,Gable,0,1625,Y,576,0
145000,8385,6,1978,Gable,0,1664,Y,616,0
209000,9116,8,2001,Hip,0,1491,Y,490,0
135000,10530,6,1977,Gable,90,975,Y,504,0
148000,11080,6,1975,Gable,257,1128,Y,528,0
171000,11070,7,1988,Gable,70,1907,Y,766,0
335000,26178,7,1989,Hip,293,1210,Y,628,0
230000,8239,7,1986,Gable,0,0,Y,312,0
250764,50102,6,1958,Gable,0,1632,Y,518,0
228000,16669,8,1981,Hip,653,1686,Y,511,0
176000,13811,6,1987,Gable,72,1112,Y,551,0
180000,8049,7,1990,Hip,54,1309,Y,484,0
250000,11170,7,1990,Gable,0,1216,Y,693,0
202000,8098,6,2000,Gable,0,1381,Y,470,0
312500,14331,8,2002,Hip,630,1800,Y,765,0
320000,13618,8,2005,Gable,198,1728,Y,714,0
369900,11443,8,2005,Hip,208,1868,Y,880,0
359900,11577,9,2005,Hip,382,1838,Y,682,0
81500,31250,1,1951,Gable,0,0,Y,270,0
215000,7020,7,1997,Gable,200,1288,Y,784,0
164000,4500,6,1998,Hip,116,1216,Y,402,0
153500,4500,6,1998,Hip,443,1237,Y,405,0
84500,17217,5,2006,Gable,0,1140,Y,0,0
104500,2665,5,1977,Gable,0,264,Y,336,0
127000,2665,5,1977,Gable,0,757,Y,336,0
151400,3964,6,1973,Gable,0,942,Y,576,0
126500,10172,5,1968,Gable,0,864,Y,288,0
146500,11836,5,1970,Gable,0,1652,Y,928,0
73000,1470,4,1970,Gable,0,630,Y,0,0
79400,1484,4,1972,Gable,0,546,Y,253,0
140000,13384,5,1969,Gable,194,1104,Y,336,0
92000,1533,5,1970,Gable,0,630,Y,0,0
87550,1533,4,1970,Gable,0,546,Y,286,0
79500,1526,4,1970,Gable,0,546,Y,0,0
90500,1936,4,1970,Gable,0,546,Y,0,0
71000,1894,4,1970,Gable,0,546,Y,286,0
150900,12640,6,1976,Gable,0,1728,Y,574,0
188000,9297,5,1976,Gable,0,1728,Y,560,0
160000,17400,5,1977,Gable,0,1126,Y,484,0
131000,20000,5,1960,Gable,0,1224,Y,576,0
142500,7937,6,1984,Gable,0,1003,Y,588,0
131000,8885,5,1983,Gable,0,864,Y,484,0
132000,10441,5,1992,Gable,0,912,Y,0,700
170000,10010,5,1974,Gable,0,1389,Y,418,0
188000,9627,7,1993,Gable,94,996,Y,650,0
